# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Apr 30 11:20:19 CDT 2022 [seed=1651335618860]
# 16s_species.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6109000	-37060.26270818895	-22.212338393648764	-37038.0503697953	0.25000789682949304	2.759319697260994	1.2656588011952745	2.892463151334868	0.3261581900431193	0.25603976721870003	0.11929349913512659	0.29850854360305445	1.0	1.0	-37038.0503697953	0.0	-21.563080173035917
6110000	-37056.29364610017	-17.79574926540622	-37038.49789683476	0.24751288304430288	2.576406434052042	0.7994681256871269	2.7329344781638105	0.3231471425227905	0.2549357849415456	0.120697527475678	0.30121954505998627	1.0	1.0	-37038.49789683476	0.0	-17.663850084947725
6111000	-37048.486138492524	-18.701810829111643	-37029.784327663416	0.24046393935611352	2.6703723726025426	0.6468804233858958	2.7175083137222904	0.3264467984351001	0.2549357849415456	0.11844480552917816	0.3001726110941765	1.0	1.0	-37029.784327663416	0.0	-18.787366607210828
6112000	-37050.77485079153	-19.88653137213806	-37030.88831941939	0.2372809085935814	2.6926588924067536	0.9596155630392489	2.6060543622870402	0.3264467984351001	0.2549357849415456	0.12268244127160671	0.29593497535174795	1.0	1.0	-37030.88831941939	0.0	-19.619025087084157
6113000	-37049.42333442202	-19.398266883615566	-37030.0250675384	0.22754002151216998	2.5924992964874085	0.8805381853620651	2.6060543622870402	0.32223045749938634	0.2591521258772594	0.12420618284699617	0.29441123377635847	1.0	1.0	-37030.0250675384	0.0	-19.21676005284052
6114000	-37046.65300721379	-19.228626444659444	-37027.42438076913	0.24047049463142048	2.6088026567190323	0.9623574468579675	2.7932136709759474	0.3225630292852666	0.25620222470325305	0.1192536342000255	0.3019811118114552	1.0	1.0	-37027.42438076913	0.0	-18.889243750781116
6115000	-37052.05208542552	-20.257663681338215	-37031.79442174418	0.24383467308518897	2.6224618855621094	1.0736932503732683	2.898673938274814	0.32399250170477534	0.2525504755007738	0.12232154738185289	0.30113547541259833	1.0	1.0	-37031.79442174418	0.0	-19.770662236673694
6116000	-37044.96638474988	-19.392667315981107	-37025.5737174339	0.24537170797846772	2.6362887113832802	0.9632952373495509	2.882622613201258	0.3239162305717305	0.2564307084915062	0.11844131439112053	0.30121174654564314	1.0	1.0	-37025.5737174339	0.0	-19.019936884784023
6117000	-37049.176462163414	-20.379289967270417	-37028.797172196144	0.24561231301517825	2.6728567648113963	1.0665576936565373	2.651841287025236	0.3251088102734576	0.2519778666204782	0.11844131439112053	0.30447200871494406	1.0	1.0	-37028.797172196144	0.0	-19.989080821209072
6118000	-37051.922353757305	-18.779410197374613	-37033.14294355993	0.24029659009832974	2.598651981659081	0.8315574231343001	3.002250421471455	0.3229376310609175	0.2519778666204782	0.11844131439112053	0.3066431879274842	1.0	1.0	-37033.14294355993	0.0	-18.511021049578893
6119000	-37048.09904830304	-19.53710626608365	-37028.561942036955	0.2339878462256468	2.6317568424936235	0.7967134133757005	2.8235021708848786	0.3304860542567731	0.2535916155756895	0.11844131439112053	0.29748101577641733	1.0	1.0	-37028.561942036955	0.0	-19.37560433285133
6120000	-37048.68692592845	-19.165678924694305	-37029.52124700376	0.24644239377920538	2.6597619720610335	0.7593348777114993	2.8235021708848786	0.3304860542567731	0.2535916155756895	0.11844131439112053	0.29748101577641733	1.0	1.0	-37029.52124700376	0.0	-19.05222913467783
6121000	-37051.739318228545	-20.995753197709444	-37030.74356503083	0.23333447471168012	2.6098727063713207	1.1793871100454003	2.905262241682325	0.32127600711213183	0.26280166272033073	0.11844131439112053	0.29748101577641733	1.0	1.0	-37030.74356503083	0.0	-20.412495891352247
6122000	-37043.79350006859	-18.308925125084947	-37025.484574943504	0.24016773889755494	2.5077204674315023	0.5166123636145072	2.7408489315176734	0.3250143068543656	0.254420747755088	0.11981564477544379	0.300749300615103	1.0	1.0	-37025.484574943504	0.0	-18.610775400798428
6123000	-37042.905201687325	-19.025587521140412	-37023.87961416619	0.22952717728235245	2.59370123600067	0.6309002384544654	2.8244693197172746	0.3223658364100421	0.254420747755088	0.11981564477544379	0.30339777105942656	1.0	1.0	-37023.87961416619	0.0	-19.09708203271035
6124000	-37052.40886493217	-20.76574568615228	-37031.64311924602	0.2444137432659945	2.7121697649993317	0.6681793260724632	2.7613166290885776	0.3223658364100421	0.254420747755088	0.11981564477544379	0.30339777105942656	1.0	1.0	-37031.64311924602	0.0	-20.802835201443987
6125000	-37046.84457134863	-18.87423801571464	-37027.970333332916	0.23872958382502538	2.592230180843828	0.7277689952111651	2.6952460512798404	0.32261083903485027	0.254420747755088	0.12142669010162183	0.30154172310844035	1.0	1.0	-37027.970333332916	0.0	-18.850174319365966
6126000	-37056.52247646878	-20.031972209164376	-37036.490504259615	0.2415872687548843	2.6121738753301704	1.078644174348092	2.620343042986165	0.3281390521045325	0.2584553826046594	0.11968337407465278	0.2937221912161558	1.0	1.0	-37036.490504259615	0.0	-19.642208612254006
6127000	-37059.20793930144	-17.007607334046583	-37042.2003319674	0.2335925179950292	2.513731081975639	0.7431009502200224	2.7842306593905892	0.3131728830485076	0.2584553826046594	0.12336242413414428	0.3050093102126892	1.0	1.0	-37042.2003319674	0.0	-16.930052619184636
6128000	-37052.28222610159	-18.58840570627586	-37033.69382039531	0.23765002573989558	2.5849432919465776	0.63120127103531	2.8287615105108386	0.3131728830485076	0.26112508771898846	0.12336242413414428	0.3023396050983601	1.0	1.0	-37033.69382039531	0.0	-18.65786671337852
6129000	-37052.2257193166	-19.942133040061265	-37032.28358627654	0.23067369285463962	2.666073061136693	0.8779552065450651	2.8579229920104545	0.31289643153102276	0.26112508771898846	0.1223184817835842	0.303659998966405	1.0	1.0	-37032.28358627654	0.0	-19.671071947451455
6130000	-37046.184188386505	-19.877356562913782	-37026.30683182359	0.24870526820241332	2.706107144865591	0.7936840270765053	2.7448414949754953	0.32374990689107136	0.253398014457427	0.1223184817835842	0.30053359686791786	1.0	1.0	-37026.30683182359	0.0	-19.74835021148299
6131000	-37055.89737849293	-22.71990585831718	-37033.17747263462	0.24609119777081506	2.7050686338515524	1.3348873974313067	2.8532869257617124	0.3186624940639177	0.2587696057432042	0.12203397060102511	0.30053392959185343	1.0	1.0	-37033.17747263462	0.0	-22.031512824396884
6132000	-37058.94569565423	-22.25371638296383	-37036.691979271265	0.2594700173707866	2.8613081151715685	1.1257967691562853	2.9280233680921732	0.3253237136259196	0.2588865255682979	0.1153727510390232	0.3004170097667597	1.0	1.0	-37036.691979271265	0.0	-21.70880729815291
6133000	-37048.96142201261	-18.778329404800346	-37030.18309260781	0.24034693191495934	2.6267246546595335	0.892364615923547	2.817975649913456	0.3246886973310764	0.2595215418631411	0.1153727510390232	0.3004170097667597	1.0	1.0	-37030.18309260781	0.0	-18.505453332085683
6134000	-37048.26421710578	-19.267635457498777	-37028.99658164828	0.23816450568613678	2.5995009937334945	0.9853515186830422	2.7869824536491796	0.32701796439759917	0.25608626624992364	0.11898336534711632	0.29791240400536123	1.0	1.0	-37028.99658164828	0.0	-18.906910867517055
6135000	-37049.27569183239	-18.91356050043555	-37030.36213133195	0.24845685355292416	2.6903110888105286	0.7454531731258082	2.9861145037138237	0.32701796439759917	0.2516804956652725	0.11898336534711632	0.30231817459001237	1.0	1.0	-37030.36213133195	0.0	-18.760201900790804
6136000	-37048.876156269886	-19.088638334463212	-37029.78751793542	0.25585772482590097	2.651798267959383	0.902897939211659	2.8210150815840005	0.326108587394467	0.259516073338326	0.11895332277825137	0.295422016488956	1.0	1.0	-37029.78751793542	0.0	-18.802924322420097
6137000	-37050.95045947069	-20.51084010545766	-37030.43961936523	0.2309005139183996	2.6281074332879513	1.0027396102834987	2.790614543447181	0.32343624464178283	0.2540393767423664	0.12137261581082831	0.30115176280502287	1.0	1.0	-37030.43961936523	0.0	-20.131299088864743
6138000	-37055.93311061335	-19.794326055017315	-37036.13878455833	0.23598306785844822	2.6786779276966453	0.8973725184214731	2.712899238491451	0.32343624464178283	0.2613681808420186	0.12137261581082831	0.2938229587053706	1.0	1.0	-37036.13878455833	0.0	-19.55426849931777
6139000	-37049.44246652535	-18.068534103347655	-37031.373932422	0.23381456184125224	2.569599166098935	0.7854616302456142	2.734065281306998	0.3280661574622689	0.25991567357675993	0.1150162016436268	0.29700196731734474	1.0	1.0	-37031.373932422	0.0	-17.953894816265638
6140000	-37048.823611925	-19.95533397221197	-37028.86827795279	0.22826519550956373	2.6839510094961634	0.8824509301826936	2.638247082559547	0.32345929880708807	0.25356962871658506	0.12136224650380166	0.3016088259725256	1.0	1.0	-37028.86827795279	0.0	-19.759662937423474
6141000	-37052.035078982706	-18.4801858825626	-37033.55489310015	0.21937693420977028	2.5302109669710973	0.8622580522492779	2.6892516353239078	0.32345929880708807	0.25356962871658506	0.12087921637686745	0.3020918560994598	1.0	1.0	-37033.55489310015	0.0	-18.28876411252494
6142000	-37050.0468174096	-21.366796649036537	-37028.68002076056	0.2473868201114498	2.7646383450063308	1.0468504537794876	2.756794661863816	0.32092417390438577	0.26010392602048094	0.11705251709221677	0.30191938298291693	1.0	1.0	-37028.68002076056	0.0	-20.956555958131833
6143000	-37053.102251312004	-19.375334360547527	-37033.726916951455	0.2396481305011902	2.5905866820261494	0.9910693490805774	2.755842992717185	0.31871552851765084	0.26010392602048094	0.11926116247895169	0.30191938298291693	1.0	1.0	-37033.726916951455	0.0	-19.020198865268053
6144000	-37050.49630825968	-20.22362813985552	-37030.27268011982	0.24152748357486317	2.7030027741567526	0.8105935789560903	2.776460549707121	0.3222580346665863	0.2565788327931671	0.11926116247895169	0.30190197006129527	1.0	1.0	-37030.27268011982	0.0	-20.061973569837086
6145000	-37048.00608106081	-19.428400399298592	-37028.57768066151	0.2313331632977944	2.5601669755831846	1.111406820262044	2.6841945007717234	0.3244148507550825	0.2565788327931671	0.11907634847384618	0.2999299679779046	1.0	1.0	-37028.57768066151	0.0	-18.985019523253353
6146000	-37052.56470864715	-20.43520948790871	-37032.129499159244	0.25743456449662244	2.6302211579006105	1.1164095140453967	2.9022553700553764	0.3244148507550825	0.25659134843668974	0.1192801193889848	0.29971368141924337	1.0	1.0	-37032.129499159244	0.0	-19.90790859618447
6147000	-37051.32320396702	-20.276439225000438	-37031.046764742016	0.2519354795436088	2.673520220676733	1.0287404915509621	2.9277750155393445	0.3244148507550825	0.25659134843668974	0.1192801193889848	0.29971368141924337	1.0	1.0	-37031.046764742016	0.0	-19.821774789636198
6148000	-37051.45112397162	-21.092007187869466	-37030.35911678375	0.24185415805848773	2.6862344444369683	1.138831603649699	2.8381924869366535	0.3244148507550825	0.25659134843668974	0.1192801193889848	0.29971368141924337	1.0	1.0	-37030.35911678375	0.0	-20.567918047746566
6149000	-37051.17518085529	-21.01697861689973	-37030.15820223839	0.24857160312622015	2.756527831291553	0.9122096641831016	2.7142059838394195	0.3244148507550825	0.2557346186429639	0.11847792221280659	0.3013726083891474	1.0	1.0	-37030.15820223839	0.0	-20.760041246232998
6150000	-37049.682154521775	-20.642772038936016	-37029.03938248284	0.2439166898234952	2.7134715800833997	0.913359611924927	2.846556024888432	0.31939175798403824	0.2557346186429639	0.12133090675374454	0.3035427166192537	1.0	1.0	-37029.03938248284	0.0	-20.3362848110826
6151000	-37043.34499149387	-18.966617702709318	-37024.37837379116	0.24637116836282216	2.608682824271884	0.8587245648336059	2.87322716890499	0.3217958066880055	0.2557346186429639	0.11892685804977728	0.3035427166192537	1.0	1.0	-37024.37837379116	0.0	-18.712182892432402
6152000	-37047.849682990316	-18.381347114313673	-37029.468335876	0.22399417141559247	2.5628389231683055	0.7349269050621138	2.718256611119395	0.3240268138564244	0.253503611474545	0.12228939467986095	0.30018017998917	1.0	1.0	-37029.468335876	0.0	-18.339018009648758
6153000	-37051.05519077554	-19.879726184204607	-37031.17546459134	0.25852323227676716	2.675318539504319	0.535524989386269	2.7109519222607026	0.322504407894646	0.253503611474545	0.12289874102404252	0.3010932396067668	1.0	1.0	-37031.17546459134	0.0	-20.156609124512762
6154000	-37057.63787378475	-19.453144733705745	-37038.18472905104	0.25712992614198366	2.703377333458498	0.7012951992834525	2.6664447146992933	0.322504407894646	0.2577426833029314	0.11618960246178371	0.3035633063406392	1.0	1.0	-37038.18472905104	0.0	-19.47678384076226
6155000	-37054.377577825115	-20.96264981169638	-37033.414928013415	0.23104399080165064	2.700390485942353	0.9354803390927063	2.8576808795998616	0.3263624461462494	0.25806933507705426	0.11618960246178371	0.29937861631491297	1.0	1.0	-37033.414928013415	0.0	-20.628211598489997
6156000	-37052.056168183866	-19.628679135060366	-37032.42748904881	0.22385055815910038	2.5917265974885226	0.90788029842989	2.7800510087438486	0.32358990229410123	0.25806933507705426	0.11896214631393184	0.29937861631491297	1.0	1.0	-37032.42748904881	0.0	-19.35236842494385
6157000	-37047.82629686811	-21.102882183320602	-37026.72341468479	0.22515807741232738	2.7109350907696457	1.0252458496259942	2.6710733176020223	0.3289770528962907	0.2566279137773269	0.11896214631393184	0.29543288701245085	1.0	1.0	-37026.72341468479	0.0	-20.7450485278886
6158000	-37055.4548917017	-19.876125969438363	-37035.578765732265	0.2590871039776678	2.7453480084786457	0.7264557181781015	2.922465576290115	0.32390516426484955	0.2609539886121219	0.11970796011057803	0.29543288701245085	1.0	1.0	-37035.578765732265	0.0	-19.771274824906104
6159000	-37053.85060883678	-22.038606023544602	-37031.81200281323	0.2507617001355765	2.6906740838744994	1.2959371761766332	2.7278817756721816	0.32390516426484955	0.2491885494258937	0.11970796011057803	0.30719832619867904	1.0	1.0	-37031.81200281323	0.0	-21.425519907946057
6160000	-37053.53807014793	-20.264922709724353	-37033.27314743821	0.24694076563468514	2.72192431486333	0.7368469560569204	2.6461072075762186	0.3252366804231231	0.2574391232908396	0.11970796011057803	0.29761623617545957	1.0	1.0	-37033.27314743821	0.0	-20.246653844531632
6161000	-37048.487939787556	-19.308045060752033	-37029.1798947268	0.23311735932102576	2.6115497670325682	0.9873481682771349	2.690319011565439	0.3252366804231231	0.2574391232908396	0.11970796011057803	0.29761623617545957	1.0	1.0	-37029.1798947268	0.0	-18.98076100049078
6162000	-37050.49060005519	-22.7425688320201	-37027.74803122317	0.23976986883264798	2.6178988514773995	1.424806542249794	2.813173775675427	0.32090617969079993	0.2574391232908396	0.12201126247693787	0.2996434345414229	1.0	1.0	-37027.74803122317	0.0	-22.003520099689723
6163000	-37043.28703501942	-18.584377241913423	-37024.70265777751	0.23687166577883922	2.613999037763786	0.8813717735665343	2.813173775675427	0.32575380418049643	0.2574391232908396	0.12201126247693787	0.2947958100517264	1.0	1.0	-37024.70265777751	0.0	-18.325640305894236
6164000	-37050.42620732451	-18.043699158057468	-37032.382508166454	0.23479513628229695	2.5636376524017472	0.8226209025794919	2.635190505231642	0.323981943714724	0.25700242877825435	0.12421981745529558	0.2947958100517264	1.0	1.0	-37032.382508166454	0.0	-17.919372474610377
6165000	-37051.46100359769	-19.03504927867342	-37032.42595431901	0.23176663176254822	2.6193624599377414	0.9022884468209036	2.6875515881854324	0.3205590160738459	0.2601057218956388	0.1226282183125273	0.2967070437179883	1.0	1.0	-37032.42595431901	0.0	-18.798875734453635
6166000	-37048.67286677654	-18.309210276432008	-37030.36365650011	0.23004687734917803	2.5208235229219356	0.954274304721196	2.6298089533282853	0.3304731111398581	0.2538939847431902	0.11892586039896372	0.2967070437179883	1.0	1.0	-37030.36365650011	0.0	-18.038430218746534
6167000	-37055.09378415383	-21.50915294791346	-37033.58463120592	0.23673447272580794	2.6844386327783396	1.1582633509681792	2.8539972875896407	0.33217620261464836	0.2538939847431902	0.11892586039896372	0.29500395224319803	1.0	1.0	-37033.58463120592	0.0	-20.962428409904657
6168000	-37055.59043502356	-20.361498439722403	-37035.22893658384	0.2562759070853896	2.738405033453935	0.8046272281824257	2.8539972875896407	0.3268803863802485	0.25357791795524004	0.12453774342131368	0.29500395224319803	1.0	1.0	-37035.22893658384	0.0	-20.179071853201453
6169000	-37054.73958193323	-22.88714906834346	-37031.852432864885	0.23867395886145615	2.651474370888983	1.4195929827323903	2.626540466687709	0.3227438308043746	0.257714473531114	0.12453774342131368	0.29500395224319803	1.0	1.0	-37031.852432864885	0.0	-22.220411497018787
6170000	-37051.304839948265	-21.326005248462916	-37029.9788346998	0.24169629942642923	2.70360729696245	1.1013303053123003	2.626540466687709	0.3236417980088549	0.257714473531114	0.11990450986634267	0.29873921859368874	1.0	1.0	-37029.9788346998	0.0	-20.91311905821297
6171000	-37048.9375791857	-18.78243203782917	-37030.155147147874	0.25459481242354554	2.6618538830712626	0.6493614127558794	2.6293526423475626	0.32165742170059275	0.25243810295488445	0.12073769785552269	0.3051667774890004	1.0	1.0	-37030.155147147874	0.0	-18.89678354883762
6172000	-37043.9454037701	-18.458774300623777	-37025.48662946947	0.2365022882073392	2.6159555803266046	0.7149973491967975	2.8075850832858062	0.32165742170059275	0.25243810295488445	0.12073769785552269	0.3051667774890004	1.0	1.0	-37025.48662946947	0.0	-18.41126905236169
6173000	-37050.5300705993	-19.153705218796684	-37031.3763653805	0.22816074317841242	2.6319554373703244	0.796897710358978	2.855184404454301	0.3241413820795017	0.25243810295488445	0.11933373871444801	0.3040867762511661	1.0	1.0	-37031.3763653805	0.0	-18.980502519876307
6174000	-37054.033309479804	-17.80642325073282	-37036.22688622907	0.24977022033702417	2.590488447943257	0.6390915248424317	2.855184404454301	0.3241413820795017	0.25243810295488445	0.11873618668427358	0.3046843282813405	1.0	1.0	-37036.22688622907	0.0	-17.853899203540937
6175000	-37052.49596644966	-19.035487375868254	-37033.46047907379	0.2500715234691355	2.649453493266555	0.8977439597682109	3.0955611594500696	0.3241413820795017	0.25272613637432306	0.1226545856009839	0.3004778959451916	1.0	1.0	-37033.46047907379	0.0	-18.657660495554733
6176000	-37043.544284375814	-19.265053862282087	-37024.27923051353	0.24137957382451744	2.630671518613967	0.6223890591460501	2.766060111576625	0.3241413820795017	0.25272613637432306	0.1226545856009839	0.3004778959451916	1.0	1.0	-37024.27923051353	0.0	-19.371400016235825
6177000	-37055.08865801858	-19.506646710402315	-37035.58201130818	0.24440886362671416	2.7062748966728165	0.7612070418005138	2.9954248579049545	0.326538143004821	0.25272613637432306	0.1202578246756646	0.3004778959451916	1.0	1.0	-37035.58201130818	0.0	-19.329071684573588
6178000	-37041.774981758215	-18.282982014264185	-37023.49199974395	0.2491892165785059	2.585627348403638	0.8358891890362646	2.9386104405625555	0.326538143004821	0.2517397040493583	0.12124425700062937	0.3004778959451916	1.0	1.0	-37023.49199974395	0.0	-18.03203806451036
6179000	-37047.661203513795	-21.426147182518203	-37026.23505633128	0.23903807533387197	2.6737145384745835	0.5532520516088812	2.794350887197786	0.326538143004821	0.2541219155885426	0.12106518529071292	0.29827475611592374	1.0	1.0	-37026.23505633128	0.0	-21.63992255978639
6180000	-37052.38906498402	-19.875784370002652	-37032.51328061402	0.23056403020312455	2.597951676495695	1.1031921642690727	2.760816255032342	0.326538143004821	0.2541219155885426	0.12106518529071292	0.29827475611592374	1.0	1.0	-37032.51328061402	0.0	-19.41165028752895
6181000	-37046.91994870613	-17.7854980255345	-37029.13445068059	0.24061668848691573	2.599193744580975	0.7622637265138422	2.8521753465655384	0.326538143004821	0.2541219155885426	0.12106518529071292	0.29827475611592374	1.0	1.0	-37029.13445068059	0.0	-17.65781631240517
6182000	-37045.50543175747	-19.927707975433098	-37025.57772378204	0.25305129317054015	2.710048490780547	0.738897388730945	2.787410268492302	0.3196442830124217	0.25237118270819686	0.12106518529071292	0.30691934898866874	1.0	1.0	-37025.57772378204	0.0	-19.854666822586776
6183000	-37052.92110586171	-17.94983039708715	-37034.97127546462	0.23975345336274284	2.581294552375811	0.6737348795796936	2.69664952292199	0.3196442830124217	0.25683898625852025	0.1191509236200868	0.3043658071089715	1.0	1.0	-37034.97127546462	0.0	-18.00239586765346
6184000	-37048.37603534273	-19.97498158810412	-37028.40105375463	0.23206795103135672	2.637464112306555	0.7113719833873126	2.7760102687596535	0.32000745932491814	0.2580582200638649	0.11878774730759036	0.3031465733036268	1.0	1.0	-37028.40105375463	0.0	-19.944062715521532
6185000	-37055.04622514818	-19.953127285996395	-37035.093097862184	0.24966790830511867	2.654028160660226	0.5892801237559246	3.1072621340225597	0.3247151499785797	0.25460426474524595	0.11915347624075036	0.30152710903542423	1.0	1.0	-37035.093097862184	0.0	-19.992192476482114
6186000	-37048.890664080966	-20.214310267735847	-37028.67635381323	0.23683402593570876	2.667878473403414	0.9734812737866736	2.7512389222491205	0.3261525080312757	0.25055894915000987	0.12137328547012731	0.3019152573485874	1.0	1.0	-37028.67635381323	0.0	-19.87876654038109
6187000	-37050.579301792546	-22.827069806999145	-37027.75223198555	0.24312798276239594	2.636209946756941	1.4092016497475182	2.589975816133464	0.32196302621586964	0.2549284965983282	0.12119321983721501	0.3019152573485874	1.0	1.0	-37027.75223198555	0.0	-22.181327198885807
6188000	-37047.16358774849	-19.00442481626791	-37028.15916293222	0.2490342642551834	2.633273774090552	0.8092950751847819	2.8729338833980957	0.32196302621586964	0.26026413746291255	0.11934175401361329	0.2984310823076048	1.0	1.0	-37028.15916293222	0.0	-18.809380337935345
6189000	-37045.95524732183	-18.913353820297516	-37027.04189350153	0.23413752128275464	2.6281651658695644	0.8951590299550706	2.8729338833980957	0.3201241040010541	0.26026413746291255	0.11934175401361329	0.3002700045224203	1.0	1.0	-37027.04189350153	0.0	-18.617471543579413
6190000	-37052.02871464659	-18.342739141306478	-37033.68597550529	0.22191629353826034	2.5443041989150257	0.7051716516031219	2.7498149579391975	0.3201241040010541	0.26026413746291255	0.11934175401361329	0.3002700045224203	1.0	1.0	-37033.68597550529	0.0	-18.330154365222352
6191000	-37044.33738593792	-19.731556062189924	-37024.605829875734	0.23707778809059643	2.615291120808842	0.5887217190824819	2.805009782907752	0.3261197446896333	0.2542684967743334	0.11934175401361329	0.3002700045224203	1.0	1.0	-37024.605829875734	0.0	-19.879312442233587
6192000	-37048.54256379671	-19.3236530881126	-37029.2189107086	0.23602999909664502	2.6630753979076927	0.8261564549684787	2.7724397762018937	0.3261197446896333	0.2562170624949182	0.11739318829302844	0.3002700045224203	1.0	1.0	-37029.2189107086	0.0	-19.14444932680019
6193000	-37051.10746036325	-21.622995371182807	-37029.48446499207	0.23797836629485827	2.649473447485895	1.2273694237911625	2.9482650319464865	0.3261197446896333	0.2562170624949182	0.11739318829302844	0.3002700045224203	1.0	1.0	-37029.48446499207	0.0	-20.98447190635413
6194000	-37050.77578760598	-21.28678034496991	-37029.48900726101	0.23805909887789928	2.6497190195638076	1.1657792785855965	2.959099409500786	0.3254153284320891	0.2560855592658588	0.11822910777963204	0.3002700045224203	1.0	1.0	-37029.48900726101	0.0	-20.69587724266893
6195000	-37049.75191353309	-19.503162278327338	-37030.24875125476	0.2511647374446276	2.633238253398691	1.0039459569278903	2.847931697388214	0.33194947968765076	0.2506580321517986	0.11723972381040396	0.30015276435014693	1.0	1.0	-37030.24875125476	0.0	-19.101613769669274
6196000	-37055.648605546405	-18.612374778212466	-37037.03623076819	0.2511465525528559	2.659669430576775	0.775070056069897	2.8345050970066676	0.33194947968765076	0.2546345960219958	0.11723972381040396	0.29617620047994975	1.0	1.0	-37037.03623076819	0.0	-18.47442574870438
6197000	-37048.969908202314	-19.742923853513545	-37029.2269843488	0.2321964466274121	2.654345269661233	0.8282248660131083	2.750355911526754	0.3207995134832061	0.2608038243129489	0.12203166160901782	0.2963650005948274	1.0	1.0	-37029.2269843488	0.0	-19.56929746458892
6198000	-37043.886275582394	-20.86056433140654	-37023.025711250986	0.24733290379027723	2.7551807705000364	0.7779198304655217	2.7532545748032606	0.32037649650650024	0.260590373387366	0.12203166160901782	0.2970014684971162	1.0	1.0	-37023.025711250986	0.0	-20.748537532996796
6199000	-37047.72553783677	-19.537446229061047	-37028.188091607706	0.25161922456953245	2.656363096139445	0.9269833409935321	2.7532545748032606	0.32037649650650024	0.2598313297719847	0.11660529615411697	0.30318687756739837	1.0	1.0	-37028.188091607706	0.0	-19.250107309322374
6200000	-37049.02722353063	-18.42851732054785	-37030.59870621008	0.2558890185102589	2.6411848251496313	0.7001135408924682	2.861911451827053	0.32353207590427996	0.2597043792385329	0.11660529615411697	0.30015824870307045	1.0	1.0	-37030.59870621008	0.0	-18.382369337832056
6201000	-37047.12395027217	-17.988276604324902	-37029.13567366785	0.23372852237334427	2.5385663843645	0.8664840143646757	2.8144596146551173	0.32353207590427996	0.2597043792385329	0.1157489212794869	0.30101462357770054	1.0	1.0	-37029.13567366785	0.0	-17.746108459725836
6202000	-37047.1133983103	-18.902975867821713	-37028.21042244248	0.23783966706072895	2.645147446495178	0.6951329060067817	2.802553497648235	0.3211509522615106	0.2597043792385329	0.11813004492225629	0.30101462357770054	1.0	1.0	-37028.21042244248	0.0	-18.885476222840726
6203000	-37044.67963719927	-20.370266235109174	-37024.30937096416	0.2401817829789794	2.679081286683005	0.6527535954495957	2.655811019324216	0.3211509522615106	0.25425528177268036	0.12256345593087749	0.30203031003493186	1.0	1.0	-37024.30937096416	0.0	-20.469576127560813
6204000	-37060.032880206985	-20.046914309871575	-37039.98596589711	0.22157269779733244	2.649210331118546	0.8852976518485807	2.6662502951153795	0.32460030998705114	0.2560844349510667	0.11826248621561357	0.3010527688462689	1.0	1.0	-37039.98596589711	0.0	-19.83763042461766
6205000	-37050.79733910761	-19.118102321655467	-37031.67923678595	0.24202280277845611	2.6235877678538424	0.9024242920888685	2.6662502951153795	0.3255525975683391	0.2560844349510667	0.11934319406360393	0.2990197734169906	1.0	1.0	-37031.67923678595	0.0	-18.889657554829515
6206000	-37051.291431448626	-19.808664421512876	-37031.48276702711	0.22348988815215792	2.6518675020672	0.9000025312572867	2.6164424060967413	0.32729289962291247	0.2560844349510667	0.11760289200903054	0.2990197734169906	1.0	1.0	-37031.48276702711	0.0	-19.601417397575638
6207000	-37056.18448145856	-18.755918031885887	-37037.42856342667	0.23698150535865686	2.5340237877194793	0.6087989224011991	2.805963898623355	0.32729289962291247	0.2560844349510667	0.11760289200903054	0.2990197734169906	1.0	1.0	-37037.42856342667	0.0	-18.869793021914273
6208000	-37054.4013521958	-18.62880781469868	-37035.7725443811	0.24124924600370973	2.599679452165922	0.7639193939857148	2.758040924411819	0.323054492881766	0.256675321166076	0.1158231977611386	0.3044469881910197	1.0	1.0	-37035.7725443811	0.0	-18.53319011093646
6209000	-37052.880960122406	-20.233575832766935	-37032.64738428964	0.23044500975677823	2.6151401272698234	1.0912826247970286	3.019656349719374	0.323054492881766	0.256675321166076	0.11692514652856806	0.3033450394235902	1.0	1.0	-37032.64738428964	0.0	-19.68721884126845
6210000	-37051.620209848115	-19.43617584028786	-37032.18403400783	0.24207057422851055	2.6450049280569905	1.0125659562959883	2.857630677797863	0.32539820596785024	0.25249640843355786	0.11958352964388617	0.302521855954706	1.0	1.0	-37032.18403400783	0.0	-19.022572946879958
6211000	-37045.177748218644	-18.4158724248591	-37026.76187579379	0.24272843947967815	2.5968637885286774	0.8468762543553265	2.857630677797863	0.32539820596785024	0.25329023375865445	0.1168464241599257	0.30446513611356985	1.0	1.0	-37026.76187579379	0.0	-18.180957885106423
6212000	-37053.10097856625	-18.34736869967566	-37034.75360986658	0.22699452034881715	2.5586401414674196	0.6206489798540987	2.755334535313473	0.3225096134905974	0.2513663418854523	0.1168464241599257	0.3092776204640248	1.0	1.0	-37034.75360986658	0.0	-18.4604381712153
6213000	-37050.118783051024	-16.98422627660525	-37033.13455677442	0.22212573161074634	2.4670103448433927	0.8067356228979038	2.8698925155144175	0.32421596469604985	0.2513663418854523	0.1168464241599257	0.30757126925857237	1.0	1.0	-37033.13455677442	0.0	-16.793445719023502
